time,position,velocity,current,voltage
8624,17757,618.4,561,11728
8634,17789,645,566,11846
8644,17821,619.8,559,11864
8654,17853,645.8000000000001,558,11870
8664,17884,603,558,11839
8674,17915,650.1999999999999,580,11852
8684,17948,648.4,571,11876
8694,17979,635,574,11864
8704,18011,612.5999999999999,570,11864
8714,18042,618.8000000000001,584,11852
8724,18075,658.2,560,11876
8734,18106,617,562,11864
8744,18138,650.8,569,11864
8754,18169,630.5999999999999,574,11858
8764,18201,651.5999999999999,558,11870
8774,18233,608.4000000000001,557,11852
8784,18265,630.4,569,11864
8794,18296,626.6,563,11858
8804,18328,655.8,558,11876
8814,18360,625.2,555,11870
8824,18391,649.2,565,11864
8834,18424,629,551,11876
8844,18455,640.8,551,11870
8854,18487,617.4000000000001,550,11858
8864,18519,639.4,568,11852
8874,18551,652.4,557,11882
8884,18583,628.8,555,11870
8894,18615,633.2,555,11864
8904,18646,618.5999999999999,565,11858
8914,18679,659,542,11882
8924,18711,631.8,542,11864
8934,18743,664.4,550,11870
8944,18774,634,550,11864
8954,18806,643.8,538,11882
8964,18838,611.6,538,11864
8974,18869,644,553,11864
8984,18901,630.4,539,11790
8994,18933,658.4,535,11858
9004,18965,623,530,11870
9014,18997,645.2,541,11864
9024,19030,633.4,524,11889
9034,19061,641.1999999999999,529,11870
9044,19094,638.4000000000001,534,11864
9054,19125,639,549,11858
9064,19158,658.4,534,11889
9074,19189,620.8,531,11784
9084,19222,651.5999999999999,531,11852
9094,19253,632.8,535,11870
9104,19287,670.6,517,11895
9114,19318,627,514,11784
9124,19350,643.8,520,11852
9134,19382,620.6,514,11747
9144,19414,646.6,508,11864
9154,19446,628.8,512,11864
9164,19477,661.6,527,11870
9174,19510,636.4,521,11882
9184,19543,643.2,520,11790
9194,19575,619.2,515,11735
9204,19606,656.8,524,11846
9214,19639,654.4,498,11796
9224,19671,639,496,11858
9234,19703,624.4,504,11864
9244,19735,630,519,11870
9254,19768,656,507,11895
9264,19799,635.6,514,11882
9274,19832,662.6,524,11882
9284,19864,627.8000000000001,523,11882
9294,19897,652.6,502,11802
9304,19928,615.2,501,11722
9314,19961,675,499,11741
9324,19993,640,484,11735
9334,20025,641.8,479,11858
9344,20057,614.6,487,11858
9354,20089,651,504,11876
9364,20121,658,499,11882
9374,20154,663,502,11802
9384,20186,625.6,503,11852
9394,20218,660.8000000000001,510,11876
9404,20251,626,488,11901
9414,20283,652.8,487,11784
9424,20315,646.2,490,11735
9434,20347,656.4000000000001,492,11741
9444,20380,638.8,475,11864
9454,20411,627.8000000000001,488,11864
9464,20445,667.8,490,11882
9474,20477,650,491,11895
9484,20510,649.6,484,11802
9494,20541,635.1999999999999,501,11846
9504,20575,669,497,11895
9514,20607,631.6,490,11876
9524,20639,669.8000000000001,492,11889
9534,20671,632.1999999999999,501,11778
9544,20703,656.1999999999999,499,11864
9554,20735,637.4,486,11815
9564,20769,661.6,484,11882
9574,20801,639,477,11784
9584,20833,663.4,478,11864
9594,20866,640.8,467,11901
9604,20898,645.2,477,11889
9614,20931,630.5999999999999,487,11790
9624,20963,675.5999999999999,487,11784
9634,20995,624.8000000000001,474,11870
9644,21027,646.4,488,11876
9654,21060,644.6,486,11895
9664,21093,674.4000000000001,471,11821
9674,21125,636.4,468,11858
9684,21157,653.8,489,11876
9694,21191,654.8000000000001,476,11901
9704,21223,642.4,470,11802
9714,21255,663.8000000000001,478,11870
9724,21287,648,494,11876
9734,21320,664.8,479,11889
9744,21353,637,474,11809
9754,21385,664.8,470,11790
9764,21417,653.4000000000001,472,11870
9774,21451,673.4,457,11815
9784,21483,622.6,447,11747
9794,21515,660.5999999999999,455,11864
9804,21548,651,456,11809
9814,21581,659,449,11790
9824,21613,627.5999999999999,449,11858
9834,21645,652.8,467,11889
9844,21679,646,454,11821
9854,21711,661.2,453,11882
9864,21744,644.1999999999999,460,11784
9874,21777,661.8,470,11870
9884,21809,642.4,451,11827
9894,21842,657.4,456,11876
9904,21875,642,463,11784
9914,21907,656.6,462,11747
9924,21939,649.2,445,11796
9934,21973,668.1999999999999,448,11882
9944,22005,643.2,446,11809
9954,22037,669,444,11784
9964,22071,663,436,11889
9974,22103,640.2,445,11882
9984,22136,660.5999999999999,455,11895
9994,22169,654.2,459,11809
10004,22201,656.1999999999999,450,11882
10014,22233,629.4000000000001,464,11876
10024,22267,680,465,11815
10034,22299,654.5999999999999,445,11809
10044,22333,664.2,438,11790
10054,22365,637.2,445,11741
10064,22399,671.8,432,11796
10074,22431,649.4,418,11796
10084,22463,663.5999999999999,425,11784
10094,22496,645.8000000000001,436,11876
10104,22529,658,436,11901
10114,22562,646.2,433,11815
10124,22595,670.6,444,11882
10134,22627,649.2,442,11809
10144,22661,669,436,11802
10154,22693,635.6,428,11784
10164,22725,670,440,11864
10174,22759,666.8000000000001,435,11815
10184,22791,666,428,11802
10194,22824,629.8,433,11870
10204,22857,675.5999999999999,453,11895
10214,22891,665.1999999999999,433,11827
10224,22923,664.4,430,11895
10234,22955,626.4000000000001,442,11796
10244,22989,677.8,454,11882
10254,23023,666.4,427,11833
10264,23055,656.4000000000001,431,11870
10274,23087,646.2,445,11901
10284,23120,659.1999999999999,443,11815
10294,23153,667.4,429,11895
10304,23186,659.1999999999999,430,11815
10314,23219,652.4,431,11802
10324,23252,646.6,426,11882
10334,23285,668.1999999999999,417,11827
10344,23317,649.4,427,11741
10354,23351,662.8,426,11790
10364,23383,657.4,429,11889
10374,23417,678,420,11833
10384,23449,652,420,11796
10394,23483,675.8000000000001,411,11796
10404,23516,648.4,405,11895
10414,23549,668.1999999999999,408,11815
10424,23581,649.8,418,11876
10434,23615,676.6,421,11919
10444,23648,631,425,11901
10454,23681,674.1999999999999,443,11901
10464,23713,657.4,438,11827
10474,23747,673.6,430,11901
10484,23779,638.1999999999999,427,11815
10494,23813,677.8,435,11889
10504,23846,663.5999999999999,414,11833
10514,23879,652.8,411,11889
10524,23911,635.8,422,11802
10534,23944,665.6,427,11790
10544,23977,675.4,421,11895
10554,24011,664.6,420,11919
10564,24044,640,423,11821
10574,24077,675.8000000000001,424,11895
10584,24111,666.5999999999999,409,11833
10594,24143,666,408,11895
10604,24177,637.2,412,11815
10614,24209,678.5999999999999,420,11889
10624,24243,643.4,410,11833
10634,24275,662,419,11889
10644,24309,647.6,421,11827
10654,24342,676.6,414,11809
10664,24375,657.5999999999999,400,11809
10674,24408,665.8,406,11882
10684,24442,659,398,11833
10694,24475,671,393,11802
10704,24507,658,394,11802
10714,24541,667.6,407,11889
10724,24574,665.1999999999999,404,11827
10734,24607,665.6,401,11802
10744,24641,678,400,11802
10754,24673,662,403,11889
10764,24707,657,399,11926
10774,24739,654.4,402,11815
10784,24773,680,402,11809
10794,24806,648,400,11809
10804,24840,669,401,11895
10814,24872,650.6,409,11796
10824,24905,679.8,406,11809
10834,24939,656.8,404,11895
10844,24973,685.8,412,11926
10854,25005,659,411,11827
10864,25039,697.8,396,11815
10874,25072,644.1999999999999,387,11809
10884,25105,673.2,393,11889
10894,25138,660.2,394,11815
10904,25171,681.2,392,11809
10914,25205,640.6,390,11815
10924,25238,677.1999999999999,395,11815
10934,25271,670.8,387,11802
10944,25305,674.8,375,11821
10954,25337,648.2,374,11796
10964,25371,692.1999999999999,380,11802
10974,25405,665.6,375,11802
10984,25438,667.6,379,11895
10994,25471,638,391,11809
11004,25503,670.6,407,11889
11014,25537,670.6,400,11833
11024,25571,679.2,403,11913
11034,25605,662.4000000000001,400,11833
11044,25638,688.6,391,11827
11054,25671,649.8,374,11802
11064,25704,670,375,11802
11074,25737,664.4,380,11895
11084,25771,688.2,382,11839
11094,25804,648.2,385,11802
11104,25837,661.2,402,11882
11114,25871,674.8,401,11926
11124,25905,692.4000000000001,393,11852
11134,25937,650.6,387,11809
11144,25971,668,397,11796
11154,26005,671,385,11827
11164,26037,683.4000000000001,370,11827
11174,26071,635,374,11796
11184,26103,661.4,396,11889
11194,26137,671.6,388,11827
11204,26171,692,381,11827
11214,26205,649,378,11815
11224,26239,684.5999999999999,379,11821
11234,26272,659.6,361,11809
11244,26305,671.6,362,11790
11254,26338,654.8000000000001,366,11815
11264,26371,692,373,11815
11274,26405,658.2,373,11815
11284,26438,671.6,384,11895
11294,26471,668.1999999999999,377,11839
11304,26505,692,369,11833
11314,26539,657.8000000000001,367,11809
11324,26571,670.6,377,11809
11334,26605,675.2,372,11827
11344,26639,685.8,364,11827
11354,26673,648.2,373,11889
11364,26705,653.6,392,11815
11374,26739,676.8,384,11815
11384,26773,689,377,11827
11394,26807,669.2,373,11833
11404,26840,672,368,11827
11414,26873,675.2,351,11815
11424,26907,653.6,353,11790
11434,26941,671.8,356,11815
11444,26973,677.1999999999999,365,11815
11454,27007,676,367,11815
11464,27041,658.4,371,11809
11474,27074,681.2,365,11815
11484,27108,673.8,354,11827
11494,27141,676.8,351,11827
11504,27174,657.5999999999999,362,11796
11514,27209,689,366,11907
11524,27242,664.6,362,11839
11534,27275,666.2,366,11809
11544,27308,644.1999999999999,377,11809
11554,27342,693,373,11809
11564,27375,676.6,362,11827
11574,27410,679,356,11827
11584,27443,664.2,358,11815
11594,27477,684.2,352,11827
11604,27510,657,353,11802
11614,27544,679,357,11815
11624,27577,667.4,367,11815
11634,27611,689.1999999999999,367,11827
11644,27644,661,371,11901
11654,27679,704.6,367,11846
11664,27712,669.5999999999999,354,11839
11674,27746,679.2,350,11821
11684,27779,632.4000000000001,358,11796
11694,27813,701,354,11827
11704,27846,665.8,344,11821
11714,27880,673.8,358,11907
11724,27913,655.4,373,11919
11734,27947,695.6,368,11846
11744,27981,662,361,11833
11754,28015,684.4,364,11833
11764,28048,662.4000000000001,363,11821
11774,28082,689.6,351,11827
11784,28115,645.5999999999999,347,11809
11794,28149,680.8,356,11907
11804,28182,669.5999999999999,362,11846
11814,28217,680,361,11833
11824,28249,651.2,361,11815
11834,28284,695.1999999999999,362,11833
11844,28317,673,347,11833
11854,28351,663.4,340,11827
11864,28385,666.2,355,11895
11874,28419,692.1999999999999,355,11846
11884,28452,648.2,350,11821
11894,28485,676.2,360,11815
11904,28519,664,366,11815
11914,28553,687.5999999999999,355,11821
11924,28587,667.8,342,11827
11934,28621,683.4000000000001,346,11833
11944,28655,670.6,340,11821
11954,28689,692.1999999999999,341,11907
11964,28721,650,346,11839
11974,28755,692.6,353,11827
11984,28789,667.4,354,11815
11994,28823,678.5999999999999,355,11821
12004,28857,668.6,354,11815
12014,28891,695.1999999999999,347,11839
12024,28925,664.4,334,11839
12034,28959,685.4,338,11919
12044,28992,674.8,345,11833
12054,29025,682.4,342,11833
12064,29059,649.6,342,11821
12074,29093,694.8,353,11827
12084,29127,668,351,11815
12094,29160,683.6,342,11827
12104,29194,672.2,339,11833
12114,29229,699,336,11846
12124,29262,654.4,329,11827
12134,29295,674.6,333,11821
12144,29329,666.8000000000001,336,11821
12154,29363,685,337,11827
12164,29397,659.6,340,11827
12174,29431,684.2,346,11827
12184,29465,673.6,342,11821
12194,29499,689.1999999999999,336,11833
12204,29533,667,331,11839
12214,29567,688.2,329,11833
12224,29601,670.4,333,11913
12234,29635,681.4,333,11846
12244,29667,669.8000000000001,340,11815
12254,29701,670.2,348,11821
12264,29735,657.8000000000001,352,11815
12274,29769,698.4000000000001,351,11833
12284,29803,687.5999999999999,339,11846
12294,29837,690,330,11852
12304,29871,664.4,326,11827
12314,29905,693.8000000000001,327,11827
12324,29939,672,327,11913
12334,29973,689.6,336,11938
12344,30006,666.4,346,11846
12354,30039,681.4,355,11815
12364,30073,658.4,349,11827
12374,30107,704.8,346,11846
12384,30142,675.2,335,11839
12394,30177,680.8,330,11827
12404,30210,668.8,326,11821
12414,30243,695.1999999999999,323,11833
12424,30277,657.8000000000001,326,11827
12434,30311,688,341,11919
12444,30345,678.5999999999999,347,11846
12454,30379,679.6,344,11839
12464,30413,670,343,11833
12474,30447,714.8000000000001,337,11846
12484,30481,651.4,327,11827
12494,30515,677.6,324,11827
12504,30549,671,327,11827
12514,30583,692.1999999999999,325,11839
12524,30616,656.6,328,11821
12534,30650,689,339,11821
12544,30684,683.6,334,11839
12554,30719,685.8,324,11846
12564,30753,655.8,329,11926
12574,30787,707.6,339,11938
12584,30821,649.8,336,11852
12594,30855,673.8,335,11827
12604,30888,670,344,11827
12614,30922,689.8,347,11827
12624,30955,651.4,337,11827
12634,30989,703.8,335,11833
12644,31023,690.4,329,11846
12654,31059,694.8,317,11852
12664,31092,662.6,315,11833
12674,31125,691.8,317,11827
12684,31159,659.6,319,11913
12694,31193,686,324,11852
12704,31227,670.4,332,11839
12714,31261,680.8,341,11919
12724,31295,671.8,336,11864
12734,31330,705,330,11846
12744,31364,661.4,324,11833
12754,31398,686.8,325,11839
12764,31433,677,322,11839
12774,31466,686.1999999999999,319,11833
12784,31499,653,326,11827
12794,31533,697.6,332,11827
12804,31567,682.4,328,11839
12814,31601,682.4,325,11839
12824,31636,679.8,324,11846
12834,31671,694,313,11858
12844,31703,647.8,314,11815
12854,31737,694.8,327,11901
12864,31771,688.2,334,11846
12874,31805,681.5999999999999,334,11839
12884,31839,667.4,344,11827
12894,31874,715.6,343,11846
12904,31908,666.2,322,11852
12914,31943,698.1999999999999,310,11852
12924,31977,678.2,313,11833
12934,32011,687.4,309,11833
12944,32045,653,306,11833
12954,32079,696,317,11827
12964,32113,670.2,323,11827
12974,32147,683,322,11839
12984,32181,675.5999999999999,323,11839
12994,32215,691,322,11846
13004,32249,683,313,11852
13014,32284,685.4,306,11846
13024,32317,664.8,315,11815
13034,32351,678.4,322,11901
13044,32385,683.8,333,11938
13054,32419,689.1999999999999,338,11852
13064,32453,684.4,343,11833
13074,32487,693,333,11852
13084,32522,706.4,319,11858
13094,32557,677.4000000000001,306,11839
13104,32589,674.1999999999999,308,11827
13114,32625,691.8,307,11846
13124,32658,681.5999999999999,306,11839
13134,32693,674,312,11833
13144,32726,684,323,11839
13154,32761,667.4,318,11827
13164,32795,676.4,313,11846
13174,32829,694,315,11852
13184,32864,683.8,309,11852
13194,32898,657.4,306,11827
13204,32931,684.8000000000001,317,11821
13214,32965,676.6,321,11833
13224,32999,676.4,323,11839
13234,33033,684.4,328,11846
13244,33067,710,329,11846
13254,33103,665.1999999999999,309,11858
13264,33137,708.5999999999999,300,11852
13274,33171,670.2,298,11833
13284,33205,682.4,301,11827
13294,33239,680.6,303,11846
13304,33273,698,309,11846
13314,33307,656.8,314,11833
13324,33341,692.4000000000001,321,11833
13334,33375,686.4000000000001,314,11846
13344,33410,688.4,308,11858
13354,33445,690,305,11852
13364,33479,685.8,304,11852
13374,33513,657,304,11827
13384,33547,688,310,11833
13394,33581,674,316,11833
13404,33615,683.1999999999999,319,11839
13414,33649,672.2,321,11833
13424,33683,714.5999999999999,319,11852
13434,33718,693.4,302,11858
13444,33753,682.2,294,11852
13454,33787,686.1999999999999,295,11833
13464,33821,688.6,300,11913
13474,33855,674,303,11846
13484,33889,695.1999999999999,315,11833
13494,33923,678.8000000000001,322,11827
13504,33957,690.8000000000001,325,11846
13514,33991,689.1999999999999,315,11858
13524,34027,698,305,11858
13534,34061,681.8000000000001,296,11852
13544,34095,692.8,296,11846
13554,34129,667,295,11833
13564,34163,682,299,11839
13574,34197,689.4000000000001,309,11839
13584,34231,677.8,315,11839
13594,34265,669.2,313,11839
13604,34301,703,308,11864
13614,34335,681.2,300,11852
13624,34369,701.1999999999999,294,11852
13634,34403,675.5999999999999,295,11839
13644,34437,693.4,295,11833
13654,34471,667.2,299,11839
13664,34505,702.4,307,11839
13674,34539,675.2,312,11846
13684,34574,697.4,310,11852
13694,34609,690.4,304,11858
13704,34643,706.6,295,11870
13714,34677,665,290,11852
13724,34712,700,291,11846
13734,34746,673.8,292,11839
13744,34781,685.6,296,11839
13754,34815,680.1999999999999,305,11839
13764,34849,693.4,312,11846
13774,34883,676.4,307,11852
13784,34918,726,301,11864
13794,34953,674,293,11858
13804,34987,698.4000000000001,288,11852
13814,35021,671.4000000000001,288,11833
13824,35055,683.6,289,11833
13834,35089,667,297,11839
13844,35123,704.8,308,11839
13854,35157,682.4,311,11846
13864,35193,695,305,11858
13874,35227,704.4000000000001,299,11864
13884,35262,688.4,286,11870
13894,35295,674,282,11839
13904,35331,695.1999999999999,285,11839
13914,35364,682.2,287,11846
13924,35399,677.1999999999999,293,11846
13934,35433,685,306,11839
13944,35467,685,310,11846
13954,35502,687,300,11864
13964,35537,699.8000000000001,292,11864
13974,35571,692.6,287,11864
13984,35605,672,280,11852
13994,35639,701,281,11846
14004,35673,671.1999999999999,285,11833
14014,35707,685,298,11839
14024,35742,685.4,306,11839
14034,35777,688.8,307,11852
14044,35811,678.8000000000001,303,11852
14054,35846,711.2,293,11870
14064,35881,668,281,11864
14074,35915,690.8000000000001,282,11839
14084,35949,686.4000000000001,282,11846
14094,35983,684.5999999999999,285,11839
14104,36017,683.8,293,11833
14114,36051,709.6,307,11839
14124,36086,682.6,302,11858
14134,36121,706.6,294,11864
14144,36155,694.6,288,11864
14154,36191,686.6,282,11858
14164,36225,675,279,11846
14174,36259,692.6,283,11839
14184,36293,669.8000000000001,291,11846
14194,36327,694,300,11846
14204,36361,682,305,11846
14214,36396,684.4,303,11852
14224,36431,703.8,293,11858
14234,36466,701.8,281,11882
14244,36500,661.4,277,11833
14254,36534,695.4000000000001,283,11827
14264,36568,684,288,11839
14274,36603,690.8000000000001,293,11839
14284,36637,685,305,11833
14294,36671,712.4,311,11864
14304,36706,673.2,297,11864
14314,36741,728.6,288,11870
14324,36776,673.4,281,11864
14334,36811,707.1999999999999,274,11852
14344,36845,677.4000000000001,274,11833
14354,36879,685.4,284,11839
14364,36913,674.8,294,11833
14374,36947,719.1999999999999,302,11852
14384,36981,670.2,302,11864
14394,37017,701.8,298,11858
14404,37051,683.4000000000001,286,11870
14414,37087,688.6,274,11870
14424,37120,667,279,11827
14434,37155,702,286,11839
14444,37188,672.2,292,11839
14454,37223,697.8,297,11839
14464,37257,705.8000000000001,304,11858
14474,37292,697,295,11870
14484,37327,705.4,280,11876
14494,37362,696.4,269,11870
14504,37397,683.1999999999999,265,11858
14514,37431,688.4,265,11852
14524,37465,687,273,11839
14534,37499,666.5999999999999,284,11833
14544,37533,699.8000000000001,298,11846
14554,37569,697,299,11864
14564,37603,696.5999999999999,295,11858
14574,37638,697.4,285,11870
14584,37673,697,273,11870
14594,37707,664.8,265,11852
14604,37741,700.8,273,11839
14614,37775,671.1999999999999,281,11839
14624,37809,678,288,11846
14634,37844,694,298,11846
14644,37879,701.8,301,11864
14654,37913,690.4,289,11870
14664,37949,716.8,277,11876
14674,37983,676.2,268,11864
14684,38018,705.4,265,11858
14694,38052,679.6,267,11846
14704,38086,686.8,276,11833
14714,38121,679,289,11846
14724,38155,694.8,295,11858
14734,38190,682.6,292,11858
14744,38225,716.6,289,11864
14754,38259,686.8,279,11870
14764,38295,697.6,267,11876
14774,38329,663.4,266,11846
14784,38363,694.6,274,11846
14794,38397,667.2,278,11846
14804,38431,703.6,287,11852
14814,38466,687.2,294,11858
14824,38501,699.8000000000001,290,11870
14834,38536,697,279,11876
14844,38571,710.8,268,11876
14854,38605,670.2,262,11852
14864,38640,711.2,261,11852
14874,38674,669,268,11846
14884,38709,696.5999999999999,278,11839
14894,38743,686.4000000000001,288,11858
14904,38777,696.5999999999999,289,11864
14914,38813,705.5999999999999,284,11870
14924,38847,704.8,276,11864
14934,38883,684.8000000000001,265,11870
14944,38917,696,259,11864
14954,38951,680,266,11846
14964,38985,678.8000000000001,272,11846
14974,39019,697.8,280,11846
14984,39055,700,285,11852
14994,39089,697.6,287,11870
15004,39124,708,277,11870
15014,39159,704.8,268,11876
15024,39193,677.4000000000001,261,11864
15034,39228,695.6,264,11852
15044,39263,664.2,266,11846
15054,39297,682.2,276,11846
15064,39331,685,284,11846
15074,39365,689.4000000000001,287,11864
15084,39401,693.8000000000001,279,11870
15094,39435,711.8000000000001,274,11870
15104,39471,691,263,11876
15114,39506,700.4,257,11864
15124,39540,689,258,11846
15134,39574,684.4,268,11846
15144,39609,684.5999999999999,278,11846
15154,39643,691.8,286,11858
15164,39677,684.8000000000001,286,11876
15174,39713,721,279,11882
15184,39747,684.4,266,11882
15194,39783,706.8,256,11870
15204,39817,691,252,11852
15214,39851,681.5999999999999,256,11852
15224,39885,678,268,11852
15234,39921,707.6,279,11852
15244,39955,671.6,285,11852
15254,39989,715.8,285,11870
15264,40025,702.8000000000001,279,11870
15274,40059,705.2,266,11882
15284,40095,690.4,258,11870
15294,40130,691.2,255,11864
15304,40163,670.8,258,11846
15314,40198,706.2,266,11846
15324,40232,677.6,279,11839
15334,40267,688,286,11858
15344,40302,708,282,11882
15354,40337,698.4000000000001,271,11895
15364,40372,711.5999999999999,263,11876
15374,40407,678.2,252,11876
15384,40441,685.6,252,11852
15394,40475,688.8,261,11846
15404,40509,689,271,11852
15414,40545,676,280,11852
15424,40579,713.4000000000001,285,11870
15434,40614,686.4000000000001,276,11882
15444,40649,706.6,266,11882
15454,40685,700.2,256,11882
15464,40719,693.4,251,11876
15474,40753,684.4,248,11858
15484,40788,699.8000000000001,256,11858
15494,40822,671.8,266,11839
15504,40857,716.8,279,11852
15514,40892,689.6,280,11864
15524,40927,700.2,274,11882
15534,40962,704.4000000000001,265,11882
15544,40997,710.8,256,11876
15554,41031,681.2,247,11852
15564,41066,703,254,11846
15574,41100,680.4000000000001,263,11846
15584,41135,703,274,11858
15594,41169,709.8,280,11864
15604,41205,706.4,281,11870
15614,41239,698.1999999999999,269,11882
15624,41275,710.4000000000001,259,11876
15634,41309,680.8,251,11864
15644,41344,716.6,250,11864
15654,41378,681.8000000000001,254,11852
15664,41413,694.8,264,11846
15674,41447,691,278,11846
15684,41483,694,283,11864
15694,41517,714.5999999999999,276,11889
15704,41553,713.1999999999999,267,11889
15714,41587,694,258,11876
15724,41623,704,245,11876
15734,41657,685.8,245,11852
15744,41691,680.1999999999999,255,11846
15754,41725,697.6,267,11852
15764,41761,699.4,274,11864
15774,41795,698,277,11870
15784,41830,706.6,271,11882
15794,41865,701.4000000000001,259,11882
15804,41901,681.4,250,11864
15814,41935,693.5999999999999,249,11864
15824,41969,679,251,11858
15834,42004,701.1999999999999,259,11858
15844,42039,693,271,11852
15854,42073,702.2,278,11858
15864,42108,704.6,275,11876
15874,42143,710.1999999999999,269,11889
15884,42179,693.5999999999999,259,11882
15894,42214,702.2,248,11895
15904,42247,676.6,244,11852
15914,42283,695.4000000000001,251,11858
15924,42317,692.4000000000001,262,11852
15934,42351,684.4,275,11950
15944,42387,694.4,281,11889
15954,42421,711.2,280,11882
15964,42457,680.6,269,11889
15974,42491,725.6,259,11876
15984,42526,682.2,253,11858
15994,42561,706.4,253,11846
16004,42595,684.2,260,11852
16014,42630,696.4,270,11846
16024,42664,665.1999999999999,281,11944
16034,42699,729.4,282,11895
16044,42735,690.5999999999999,272,11895
16054,42770,715.2,260,11889
16064,42805,695.8,253,11870
16074,42840,684.2,244,11864
16084,42873,695.8,251,11846
16094,42909,675.2,263,11852
16104,42943,689.6,275,11852
16114,42978,704.6,278,11870
16124,43013,701.1999999999999,278,11870
16134,43049,697.2,269,11876
16144,43083,703.6,257,11882
16154,43118,683.6,247,11876
16164,43153,714,246,11864
16174,43187,684.8000000000001,250,11858
16184,43221,693.2,257,11852
16194,43256,685.8,265,11852
16204,43291,698.1999999999999,271,11870
16214,43326,700.2,267,11882
16224,43361,711.4,260,11895
16234,43397,683,250,11882
16244,43431,705.8000000000001,244,11876
16254,43466,672.5999999999999,243,11852
16264,43500,683,253,11846
16274,43535,696,263,11858
16284,43569,716.8,268,11876
16294,43605,691,268,11876
16304,43641,730.8,265,11882
16314,43675,676.8,252,11889
16324,43711,732.4,241,11882
16334,43745,687.8000000000001,241,11870
16344,43779,693,246,11858
16354,43813,686.1999999999999,254,11852
16364,43849,701.6,263,11864
16374,43883,672.8000000000001,268,11870
16384,43919,710,265,11889
16394,43953,685.6,258,11882
16404,43989,701.4000000000001,245,11895
16414,44023,710.4000000000001,236,11882
16424,44059,678.4,234,11864
16434,44093,699,246,11858
16444,44127,682.2,258,11852
16454,44162,689.8,266,11858
16464,44197,714.8000000000001,269,11876
16474,44233,699,270,11870
16484,44268,691.8,257,11882
16494,44303,706.6,245,11889
16504,44338,681.8000000000001,239,11870
16514,44373,711,245,11864
16524,44407,679.4,251,11852
16534,44441,693.2,261,11858
16544,44476,695.4000000000001,268,11870
16554,44511,696.4,268,11882
16564,44547,696,259,11882
16574,44582,704.8,251,11889
16584,44617,682.8,241,11882
16594,44651,698.4000000000001,241,11864
16604,44685,694.2,251,11846
16614,44721,695.4000000000001,263,11852
16624,44755,690.8000000000001,270,11864
16634,44791,720.8000000000001,271,11882
16644,44825,687,264,11889
16654,44861,727.2,254,11889
16664,44896,674,243,11882
16674,44931,707,237,11876
16684,44965,681.8000000000001,240,11858
16694,45001,685.8,249,11858
16704,45034,681,258,11858
16714,45069,714.5999999999999,260,11876
16724,45104,691.2,260,11882
16734,45140,720.2,250,11895
16744,45175,697.2,243,11895
16754,45210,701.8,231,11895
16764,45245,704.4000000000001,229,11876
16774,45279,671.4000000000001,236,11858
16784,45313,709.6,248,11852
16794,45349,676.6,258,11858
16804,45383,690,262,11876
16814,45419,696.8000000000001,264,11876
16824,45453,704,257,11895
16834,45489,701,245,11895
16844,45524,714.8000000000001,239,11882
16854,45559,679.4,234,11870
16864,45593,704.4000000000001,239,11864
16874,45628,676.4,249,11846
16884,45663,693.2,258,11864
16894,45698,709,258,11882
16904,45733,714.8000000000001,254,11895
16914,45769,703.2,247,11889
16924,45803,720.4,235,11895
16934,45839,678.4,222,11882
16944,45873,718.8,226,11870
16954,45907,674.4000000000001,236,11864
16964,45943,709.2,247,11864
16974,45977,698.4000000000001,256,11864
16984,46013,708.2,263,11876
16994,46047,702.8000000000001,260,11895
17004,46083,705.5999999999999,251,11889
17014,46117,690.2,244,11876
17024,46153,712.8,236,11889
17034,46187,690.8000000000001,235,11870
17044,46222,684.5999999999999,243,11858
17054,46257,699.8000000000001,257,11852
17064,46291,705,262,11876
17074,46327,719.8,259,11889
17084,46363,703.8,254,11895
17094,46397,702.4,246,11895
17104,46433,698,232,11901
17114,46467,694.4,227,11870
17124,46502,671.8,236,11858
17134,46537,707.4000000000001,244,11864
17144,46571,690.5999999999999,251,11858
17154,46607,711,256,11876
17164,46641,712.2,255,11889
17174,46677,700.6,246,11889
17184,46712,697.6,239,11889
17194,46747,708,235,11889
17204,46781,679.4,233,11870
17214,46817,708.8000000000001,239,11858
17224,46851,668.8,250,11858
17234,46886,705,256,11864
17244,46921,710.4000000000001,256,11889
17254,46957,704,251,11907
17264,46992,702.5999999999999,243,11895
17274,47027,707,230,11901
17284,47062,674,225,11876
17294,47097,711.8000000000001,229,11870
17304,47131,672.4,241,11858
17314,47167,712.2,249,11870
17324,47201,702.4,251,11889
17334,47237,708,250,11895
17344,47271,719.1999999999999,243,11895
17354,47307,682,236,11889
17364,47341,707.4000000000001,230,11882
17374,47377,696,233,11870
17384,47411,691.8,241,11864
17394,47445,690.2,252,11858
17404,47481,716.6,257,11882
17414,47516,689.4000000000001,254,11895
17424,47551,721,248,11895
17434,47587,701,241,11889
17444,47623,711.8000000000001,229,11889
17454,47657,689.4000000000001,223,11870
17464,47691,690,230,11864
17474,47727,689.1999999999999,243,11852
17484,47761,693,250,11870
17494,47796,685.8,255,11882
17504,47831,725.6,253,11901
17514,47867,674.4000000000001,244,11889
17524,47902,709.6,236,11882
17534,47937,677.4000000000001,231,11870
17544,47971,706.4,230,11870
17554,48006,690.5999999999999,237,11864
17564,48041,702.2,248,11858
17574,48075,678.8000000000001,256,11870
17584,48111,725.1999999999999,254,11901
17594,48147,690,248,11895
